queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-d7603e45a2ab0697,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_15m_20230103_20260711_v2.parquet,"[""RES-69ad2e8fa7f28281""]",ih,dominant_main,ih.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_15m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""68a583d788fd871b9538c24720b7ca9a68a6edc59dbe02262e2a481ddb385689""],""db_checksums"":[""68a583d788fd871b9538c24720b7ca9a68a6edc59dbe02262e2a481ddb385689""],""db_data_roles"":[""superseded""],""db_ids"":[56187],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""68a583d788fd871b9538c24720b7ca9a68a6edc59dbe02262e2a481ddb385689""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ih_v2_history_20230103_20260711.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/ih/ih_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-faa9d0c19d76a771,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2607/IM2607_15m_20260401_20260707.parquet,"[""RES-8577d0083235c154""]",im,actual_contract,IM2607,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2607/IM2607_15m_20260401_20260707.parquet,"{""actual_checksums"":[""bc999ff0adef531aed7ea9d4ae765f29ea52db8cea3c80777267d9662baf18bd""],""db_checksums"":[""6eaa13e0f74d43b30dad05e44d7d62445df625f959a4498e81334da9c0ce96f5"",""bc999ff0adef531aed7ea9d4ae765f29ea52db8cea3c80777267d9662baf18bd""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33740,34080],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""bc999ff0adef531aed7ea9d4ae765f29ea52db8cea3c80777267d9662baf18bd""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_im_IM2607_20260401_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-e3d81a48fb12d53f,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2607/IM2607_15m_20260622_20260707.parquet,"[""RES-560ff2d603db0aaf""]",im,actual_contract,IM2607,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=IM2607/IM2607_15m_20260622_20260707.parquet,"{""actual_checksums"":[""0b5416162803ea66663ec34f404655b333e75304540446279fcce7b5713c195f""],""db_checksums"":[""0b5416162803ea66663ec34f404655b333e75304540446279fcce7b5713c195f""],""db_data_roles"":[""superseded""],""db_ids"":[46544],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""0b5416162803ea66663ec34f404655b333e75304540446279fcce7b5713c195f""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_im_IM2607_20260622_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-79f4ec467848621e,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_15m_20230103_20260707_v2.parquet,"[""RES-9702e71aa1d63b84""]",im,dominant_main,im.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_15m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""f9a1359275a1b7892db31b0a5ff059c5cfa014acb5e21fc5a484c58f096d3312""],""db_checksums"":[""f9a1359275a1b7892db31b0a5ff059c5cfa014acb5e21fc5a484c58f096d3312""],""db_data_roles"":[""superseded""],""db_ids"":[41063],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""f9a1359275a1b7892db31b0a5ff059c5cfa014acb5e21fc5a484c58f096d3312""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_im_v2_history_20230103_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-f1892a3fc8b65f22,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_15m_20230103_20260711_v2.parquet,"[""RES-81d3a1a68cfb3f13""]",im,dominant_main,im.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_15m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""3940602163ac9477f19919203e3f5fc8a36eda80f4be93444cd985953a718f1a""],""db_checksums"":[""3940602163ac9477f19919203e3f5fc8a36eda80f4be93444cd985953a718f1a""],""db_data_roles"":[""superseded""],""db_ids"":[56191],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""3940602163ac9477f19919203e3f5fc8a36eda80f4be93444cd985953a718f1a""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_im_v2_history_20230103_20260711.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/im/im_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-6c032b4e9eb0723c,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=t/contract=T2609/T2609_15m_20260525_20260707.parquet,"[""RES-6141a0d8e34cbc01""]",t,actual_contract,T2609,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=t/contract=T2609/T2609_15m_20260525_20260707.parquet,"{""actual_checksums"":[""4afe9387074c7455ac39d8a180f68f0c32a6ff83b4288d2c3eb3a337f147fa97""],""db_checksums"":[""4afe9387074c7455ac39d8a180f68f0c32a6ff83b4288d2c3eb3a337f147fa97""],""db_data_roles"":[""superseded""],""db_ids"":[49748],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""4afe9387074c7455ac39d8a180f68f0c32a6ff83b4288d2c3eb3a337f147fa97""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_t_T2609_20260525_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-5e0751b69af550c3,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_15m_20230103_20260707_v2.parquet,"[""RES-411ae72a1bab80e2""]",t,dominant_main,t.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_15m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""c63c1e39dd8ebc5db5162235f23e88c8fa84b6423becc465d403caba7497996b""],""db_checksums"":[""c63c1e39dd8ebc5db5162235f23e88c8fa84b6423becc465d403caba7497996b""],""db_data_roles"":[""superseded""],""db_ids"":[44332],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""c63c1e39dd8ebc5db5162235f23e88c8fa84b6423becc465d403caba7497996b""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_t_v2_history_20230103_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/t/t_v2_parquet_20230103_20260707.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-b61e494099c11713,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_15m_20230103_20260711_v2.parquet,"[""RES-f087fcf9364429fe""]",t,dominant_main,t.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_15m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""06d8c5fe23bbda8163864a1223a0d97b17bbb331fcd0c9f01107f360681fa1be""],""db_checksums"":[""06d8c5fe23bbda8163864a1223a0d97b17bbb331fcd0c9f01107f360681fa1be""],""db_data_roles"":[""superseded""],""db_ids"":[56375],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""06d8c5fe23bbda8163864a1223a0d97b17bbb331fcd0c9f01107f360681fa1be""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_t_v2_history_20230103_20260711.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/t/t_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-fde970b0e0926531,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tf/contract=TF2609/TF2609_15m_20260525_20260707.parquet,"[""RES-12607d732a6a3687""]",tf,actual_contract,TF2609,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tf/contract=TF2609/TF2609_15m_20260525_20260707.parquet,"{""actual_checksums"":[""da4c8eb37a318248f8991e2403b2fc8424f5d29e682f3e183986fb29ea4d53e6""],""db_checksums"":[""da4c8eb37a318248f8991e2403b2fc8424f5d29e682f3e183986fb29ea4d53e6""],""db_data_roles"":[""superseded""],""db_ids"":[45566],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""da4c8eb37a318248f8991e2403b2fc8424f5d29e682f3e183986fb29ea4d53e6""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_tf_TF2609_20260525_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-1a156baf4b6508cd,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_15m_20230103_20260707_v2.parquet,"[""RES-0e9df16968c70991""]",tf,dominant_main,tf.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_15m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""7ed390af3973e616f2548f49c3a2416bb9a4941eebfdc4beda3ea95ef74b4f99""],""db_checksums"":[""7ed390af3973e616f2548f49c3a2416bb9a4941eebfdc4beda3ea95ef74b4f99""],""db_data_roles"":[""superseded""],""db_ids"":[44342],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""7ed390af3973e616f2548f49c3a2416bb9a4941eebfdc4beda3ea95ef74b4f99""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_tf_v2_history_20230103_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/tf/tf_v2_parquet_20230103_20260707.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-22ddd3f1743b54de,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_15m_20230103_20260711_v2.parquet,"[""RES-53344d112b244090""]",tf,dominant_main,tf.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tf/contract=tf.MAIN/tf_MAIN_15m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""12dad4d9b9a5a5dfd8f79af0a20724289b657518cdeb011db2f2c43ce4a79f48""],""db_checksums"":[""12dad4d9b9a5a5dfd8f79af0a20724289b657518cdeb011db2f2c43ce4a79f48""],""db_data_roles"":[""superseded""],""db_ids"":[56383],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""12dad4d9b9a5a5dfd8f79af0a20724289b657518cdeb011db2f2c43ce4a79f48""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_tf_v2_history_20230103_20260711.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/tf/tf_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-69552d73ddf57af3,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tl/contract=TL2609/TL2609_15m_20260521_20260707.parquet,"[""RES-037c312f334dd299""]",tl,actual_contract,TL2609,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tl/contract=TL2609/TL2609_15m_20260521_20260707.parquet,"{""actual_checksums"":[""95e277582beb82f0b4c9644b3944dfc2e519b9c5bf885efc8167df886ad46486""],""db_checksums"":[""95e277582beb82f0b4c9644b3944dfc2e519b9c5bf885efc8167df886ad46486""],""db_data_roles"":[""superseded""],""db_ids"":[49832],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""95e277582beb82f0b4c9644b3944dfc2e519b9c5bf885efc8167df886ad46486""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_tl_TL2609_20260521_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-da46bfc6938588a3,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_15m_20230103_20260707_v2.parquet,"[""RES-78366cd426449bf8""]",tl,dominant_main,tl.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_15m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""e8df725b8ab597f0527e3678864cd81a79aa46e4da09d97052604941ff90f896""],""db_checksums"":[""e8df725b8ab597f0527e3678864cd81a79aa46e4da09d97052604941ff90f896""],""db_data_roles"":[""superseded""],""db_ids"":[44347],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""e8df725b8ab597f0527e3678864cd81a79aa46e4da09d97052604941ff90f896""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_tl_v2_history_20230103_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/tl/tl_v2_parquet_20230103_20260707.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-fa8833b44867e1ce,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_15m_20230103_20260711_v2.parquet,"[""RES-46031d31cba35c0c""]",tl,dominant_main,tl.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_15m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""688731952d59243079fa00422bbb852b0f0a659fea4d9ef8a412da2d7f7cce34""],""db_checksums"":[""688731952d59243079fa00422bbb852b0f0a659fea4d9ef8a412da2d7f7cce34""],""db_data_roles"":[""superseded""],""db_ids"":[56387],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""688731952d59243079fa00422bbb852b0f0a659fea4d9ef8a412da2d7f7cce34""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_tl_v2_history_20230103_20260711.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/tl/tl_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
