queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-51ba8ec81237b445,download_missing_actual_rank1_interval,al:AL0805:1d:2008-02-22:2008-03-18,"[""RES-7f62d31bb174382c""]",al,actual_contract,AL0805,1d,,"{""db_absent"":true,""expected_end"":""2008-03-18"",""expected_start"":""2008-02-22"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d10dbf5a0d4f1dd2,download_missing_actual_rank1_interval,al:AL0806:1d:2008-03-19:2008-05-05,"[""RES-fd02b714345dfa4f""]",al,actual_contract,AL0806,1d,,"{""db_absent"":true,""expected_end"":""2008-05-05"",""expected_start"":""2008-03-19"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-65cd6500e6f2e2ce,download_missing_actual_rank1_interval,al:AL0807:1d:2008-05-06:2008-05-26,"[""RES-0b7dadf456ad1d23""]",al,actual_contract,AL0807,1d,,"{""db_absent"":true,""expected_end"":""2008-05-26"",""expected_start"":""2008-05-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1b9b4d0bf41a176c,download_missing_actual_rank1_interval,al:AL0808:1d:2008-05-27:2008-06-20,"[""RES-1cb2d4291be243ef""]",al,actual_contract,AL0808,1d,,"{""db_absent"":true,""expected_end"":""2008-06-20"",""expected_start"":""2008-05-27"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d19522f1a34621f3,download_missing_actual_rank1_interval,al:AL0809:1d:2008-06-23:2008-08-04,"[""RES-5a7f69240664061d""]",al,actual_contract,AL0809,1d,,"{""db_absent"":true,""expected_end"":""2008-08-04"",""expected_start"":""2008-06-23"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-5022a2fc10b2ece3,download_missing_actual_rank1_interval,al:AL0810:1d:2008-08-05:2008-08-20,"[""RES-e0256d391be4bbb3""]",al,actual_contract,AL0810,1d,,"{""db_absent"":true,""expected_end"":""2008-08-20"",""expected_start"":""2008-08-05"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-46017b98a5d66ef0,download_missing_actual_rank1_interval,al:AL0811:1d:2008-08-21:2008-09-17,"[""RES-1044e9e6a45ba8c8""]",al,actual_contract,AL0811,1d,,"{""db_absent"":true,""expected_end"":""2008-09-17"",""expected_start"":""2008-08-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-5d56061b4f78841e,download_missing_actual_rank1_interval,al:AL0812:1d:2008-09-18:2008-10-16,"[""RES-aa5a4acd67163290""]",al,actual_contract,AL0812,1d,,"{""db_absent"":true,""expected_end"":""2008-10-16"",""expected_start"":""2008-09-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-af8ca130ab1d6487,download_missing_actual_rank1_interval,al:AL0901:1d:2008-10-17:2008-11-20,"[""RES-5e2b97d8273685f8""]",al,actual_contract,AL0901,1d,,"{""db_absent"":true,""expected_end"":""2008-11-20"",""expected_start"":""2008-10-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-300cf87e58550f73,download_missing_actual_rank1_interval,al:AL0902:1d:2008-11-21:2008-12-12,"[""RES-3a433cf7a4f6ed74""]",al,actual_contract,AL0902,1d,,"{""db_absent"":true,""expected_end"":""2008-12-12"",""expected_start"":""2008-11-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-7c1d3396b0cec471,download_missing_actual_rank1_interval,al:AL0903:1d:2008-12-15:2009-01-16,"[""RES-c534b57735ce314b""]",al,actual_contract,AL0903,1d,,"{""db_absent"":true,""expected_end"":""2009-01-16"",""expected_start"":""2008-12-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-a1ae907127c1b1bb,download_missing_actual_rank1_interval,al:AL0904:1d:2009-01-19:2009-02-11,"[""RES-03e556fc6738ec18""]",al,actual_contract,AL0904,1d,,"{""db_absent"":true,""expected_end"":""2009-02-11"",""expected_start"":""2009-01-19"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-618eb9eb0340b26a,download_missing_actual_rank1_interval,al:AL0905:1d:2009-02-12:2009-03-13,"[""RES-9538f09751879f0c""]",al,actual_contract,AL0905,1d,,"{""db_absent"":true,""expected_end"":""2009-03-13"",""expected_start"":""2009-02-12"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-0c1fc50829862102,download_missing_actual_rank1_interval,al:AL0906:1d:2009-03-16:2009-04-07,"[""RES-2d69f423dc37b50f""]",al,actual_contract,AL0906,1d,,"{""db_absent"":true,""expected_end"":""2009-04-07"",""expected_start"":""2009-03-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-0685296f1311cb80,download_missing_actual_rank1_interval,al:AL0907:1d:2009-04-08:2009-05-04,"[""RES-a1fbb231c9001eef""]",al,actual_contract,AL0907,1d,,"{""db_absent"":true,""expected_end"":""2009-05-04"",""expected_start"":""2009-04-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-9d27072e858bcc92,download_missing_actual_rank1_interval,al:AL0908:1d:2009-05-05:2009-06-03,"[""RES-41a5c264fd10dd4e""]",al,actual_contract,AL0908,1d,,"{""db_absent"":true,""expected_end"":""2009-06-03"",""expected_start"":""2009-05-05"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d251c71b561a9e66,download_missing_actual_rank1_interval,al:AL0909:1d:2009-06-04:2009-07-03,"[""RES-105d98fe5872da42""]",al,actual_contract,AL0909,1d,,"{""db_absent"":true,""expected_end"":""2009-07-03"",""expected_start"":""2009-06-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-2273bf30e26a5bb6,download_missing_actual_rank1_interval,al:AL0910:1d:2009-07-06:2009-07-24,"[""RES-15da77217538fc46""]",al,actual_contract,AL0910,1d,,"{""db_absent"":true,""expected_end"":""2009-07-24"",""expected_start"":""2009-07-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-fff6a40d97c934db,download_missing_actual_rank1_interval,al:AL0911:1d:2009-07-27:2009-08-24,"[""RES-7c5a193632a1586f""]",al,actual_contract,AL0911,1d,,"{""db_absent"":true,""expected_end"":""2009-08-24"",""expected_start"":""2009-07-27"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-f60bb2eaf28ef3e0,download_missing_actual_rank1_interval,al:AL0912:1d:2009-08-25:2009-10-20,"[""RES-9bfbb472fc2b9bcd""]",al,actual_contract,AL0912,1d,,"{""db_absent"":true,""expected_end"":""2009-10-20"",""expected_start"":""2009-08-25"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-140b9f5de25a5c0e,download_missing_actual_rank1_interval,al:AL1001:1d:2009-10-21:2009-11-16,"[""RES-a459546ba31b9236""]",al,actual_contract,AL1001,1d,,"{""db_absent"":true,""expected_end"":""2009-11-16"",""expected_start"":""2009-10-21"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-9602cf3932da15ef,download_missing_actual_rank1_interval,al:AL1002:1d:2009-11-17:2009-12-07,"[""RES-28f282594dc8b421""]",al,actual_contract,AL1002,1d,,"{""db_absent"":true,""expected_end"":""2009-12-07"",""expected_start"":""2009-11-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-8b2cb441be09e155,download_missing_actual_rank1_interval,al:AL1003:1d:2009-12-08:2009-12-29,"[""RES-6d7da64e846654a4""]",al,actual_contract,AL1003,1d,,"{""db_absent"":true,""expected_end"":""2009-12-29"",""expected_start"":""2009-12-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-01-05""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-fd210978ecace60e,download_missing_actual_rank1_interval,au:AU0806:1d:2008-01-09:2008-04-23,"[""RES-2b4e90f08a4b3cb4""]",au,actual_contract,AU0806,1d,,"{""db_absent"":true,""expected_end"":""2008-04-23"",""expected_start"":""2008-01-09"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2008-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-99d46682652be32d,download_missing_actual_rank1_interval,au:AU0812:1d:2008-04-24:2008-10-27,"[""RES-b35c13faf72e6b57""]",au,actual_contract,AU0812,1d,,"{""db_absent"":true,""expected_end"":""2008-10-27"",""expected_start"":""2008-04-24"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2008-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-0bdea1c1066981b1,download_missing_actual_rank1_interval,au:AU0906:1d:2008-10-28:2009-04-17,"[""RES-f8b7947c185658d0""]",au,actual_contract,AU0906,1d,,"{""db_absent"":true,""expected_end"":""2009-04-17"",""expected_start"":""2008-10-28"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2008-01-09""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
